Temp_Imbalance,Pressure_Imbalance,Gas_Utilization,TOTAL_K,K_LM,K_MU,cluster,Channeling_Flag
7.036199999999994,0.00843000000000016,0.48738836478577674,2.28921,2.1252584823953784,2.4230030369640847,0,0
5.502689541835409,0.008789429132279869,0.47671758110857354,2.88294935129939,1.6754732578128833,4.243007792252535,0,0
4.766999999999996,0.012329999999999952,0.4858053110535163,2.32578,3.087871619537991,1.854179577984359,0,0
11.885000000000005,0.006079999999999863,0.49234643472870615,2.25517,2.1792625600814532,1.8222429709501076,0,0
11.88300000000001,0.006399999999999961,0.4761550653116104,2.14785,2.597771788511599,1.9247832343283031,0,0
13.215704693412889,0.009048035710500058,0.490865429227427,2.30560753621889,2.451863875581124,2.0220915937030535,0,0
1.9350273684210464,0.008993684210526265,0.48885789397933155,2.295266,2.054190341851269,2.462821282409622,0,0
19.108499999999992,0.008334999999999981,0.4798781885817154,2.15754,2.2588784350382367,2.5337380801699076,0,0
6.264219351535829,0.008766764505119484,0.4746360617823479,2.360657866894198,2.2661480380289603,2.7272712151575527,0,0
4.941535165174201,0.008984498989740075,0.4848921433940482,2.6173748032798,3.0907745399505964,2.9641378303635,0,0
7.361839813331343,0.009599807642129976,0.4807896666094072,2.33879140857448,2.1458488694441433,2.8797018950615665,0,0
19.769999999999996,0.03351596033402915,0.441955670797078,2.69952,1.0789786874868115,4.9897446480540095,0,0
19.142901435179994,0.011346424263670052,0.46265558882987623,2.43299466458742,2.567536156048443,1.8768708337204438,0,0
4.583177283836889,0.00754401861859999,0.4690557963314022,2.16024447442541,2.241735921501683,2.3003215867196163,0,0
1.969623571817806,0.00792094107621999,0.47711404770859017,2.66233114390415,2.182202566110783,3.0800810977864232,0,0
6.2926280223981905,0.009065041371950189,0.4733863388977325,2.20692159284591,1.898083640001288,2.8471240324652505,0,0
2.244457664139091,0.01374748625074007,0.489027927568558,2.44780263450529,2.916887579497954,2.869965436698547,0,0
5.8761717136161025,0.011542540038479876,0.4727557614279378,2.46554246784864,2.8793918415544892,2.66309839590896,0,0
